1,0.002586665824,-0.00850695916525,14.9976302958,22.1765738022
1,0.00779026653891,-0.0193289766033,14.9524239385,22.1312295768
1,0.01443828318,-0.0145913215129,14.8695666702,21.9562700616
1,0.00673893996952,-0.0204136497702,14.7641380893,22.5018636391
1,0.0252387902624,-0.0483307462514,14.5989917363,21.852152539
1,0.0725862861219,-0.087046474091,14.4452818911,22.0282408553
1,0.0646454778221,-0.135818985902,14.2870440049,21.9137092421
1,0.0242254332151,-0.136629995011,14.1131776055,21.8365240937
1,0.0374307002465,-0.116537278476,13.9304552769,21.7614169776
1,0.0816869000621,-0.0505943787149,13.701192137,22.8271396579
1,0.0809077090689,0.0437089974104,13.4441643966,21.9520779877
1,0.0630604179322,0.160697478581,13.1107046294,21.4904085863
1,0.103155305233,0.299018572492,12.7221587617,21.4219921116
1,0.169735826383,0.43008523852,12.2509762888,22.4790396852
1,0.186004071362,0.568623735301,11.7218457777,22.3691468688
1,0.181167926329,0.672064299022,11.1346153325,21.515296044
1,0.227595125196,0.762973228233,10.4956259802,21.0373745147
1,0.300969438059,0.801991550144,9.81680625536,22.0205743961
1,0.324072950923,0.816322396996,9.09023685717,21.8447126398
1,0.323169027851,0.823056766623,8.36604584381,21.6891897594
1,0.36580016185,0.813364119735,7.63322971036,21.5519137082
1,0.441271819567,0.823111126118,6.8939508514,21.8055418121
1,0.485624075367,0.835274288021,6.14458246585,21.2940100106
1,0.484161810847,0.874195751465,5.34433535689,21.0574170477
1,0.511925596141,0.956999981304,4.4961194279,20.8238802039
1,0.580911538767,1.03387428368,3.58857474259,21.3353280744
1,0.642188232291,1.10114822908,2.62005141991,21.5256756027
1,0.664802868274,1.16568909486,1.62372991308,21.2187834291
1,0.691875468092,1.2266737451,0.609512768609,20.9054421814
1,0.759785453559,1.30231761816,0.0,20.679891058
2,0.00257301116367,-0.00851626211395,14.9976174658,22.1770300506
2,0.00776938152231,-0.0192010049714,14.9523616555,22.1288592229
2,0.0143554653842,-0.0144233246255,14.869714986,21.9517400909
2,0.00649613729169,-0.0206461470179,14.7639813048,22.4969114198
2,0.0257201244876,-0.0485195500956,14.5991372849,21.846840192
2,0.0723972166649,-0.0869176312295,14.4464715518,22.0234393406
2,0.0629380202248,-0.134249629255,14.2882145794,21.9089427104
2,0.0227090443739,-0.132736633276,14.1141193433,21.8317992068
2,0.0370134636704,-0.110289509021,13.9296779171,21.7567397222
2,0.080732592515,-0.0414629635956,13.6980009113,22.8224544302
2,0.0785875772288,0.054918184748,13.4375273257,21.9469062108
2,0.061137528779,0.173776174641,13.1001288501,21.4849155259
2,0.102350281365,0.312221055074,12.7074216993,21.4162521903
2,0.168178897366,0.442771302837,12.2316382355,22.4729229121
2,0.182885634164,0.579488134578,11.6987467825,22.3622303519
2,0.178082887123,0.680375758302,11.1078861146,21.5078956997
2,0.225165853295,0.768212087936,10.4666493962,21.0295674894
2,0.297482400483,0.803526426665,9.7862173757,22.010201939
2,0.318722639397,0.815001604632,9.05917116528,21.8326393014
2,0.317321465713,0.819873832077,8.33485481955,21.6770322485
2,0.360220826616,0.809979407907,7.60173124659,21.5394694576
2,0.435033066478,0.820791667472,6.86210467822,22.1697427619
2,0.479967979936,0.836115690208,6.10953887629,21.2504321192
2,0.487689495809,0.882857512117,5.30187401368,21.0560650051
2,0.527367742167,0.973663666939,4.4492805981,20.8618434881
2,0.607524272169,1.062392772,3.5400228623,21.0160462483
2,0.681460270479,1.14672999121,2.57490381241,21.5687475796
2,0.719493670296,1.22701788368,1.58255314411,21.1710652869
2,0.77833346772,1.30640504675,0.568127580661,20.798343156
2,0.862755448704,1.40875152598,0.0,21.3303266253
3,0.0026214725922,-0.00848617379239,14.9976729073,22.174662273
3,0.00795662474072,-0.0193554454978,14.9521458513,22.1218120091
3,0.0145997481043,-0.0148225882587,14.8694921513,21.9399973534
3,0.00656826940167,-0.0221585865253,14.7626578809,22.4848360281
3,0.0275771785312,-0.0502593447448,14.5982036274,21.8334051343
3,0.0728825525747,-0.0915328486785,14.4464650675,22.0775085777
3,0.0587620084114,-0.147127078903,14.2803916196,21.8443874372
3,0.0165687462381,-0.141990605892,14.0645232081,21.5772682046
3,0.0375823218184,-0.106333762459,13.8092484819,21.2476248419
3,0.0916976666839,-0.1209553752,13.5462861258,22.2341168832
