time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.191365943525,0.069763075144,12.0115445421,0.00446985104776,6.22314995557,0.0,0.461033610221,0.14367307911,3.07591163013,-0.0547134194708,-0.0332485958041,0.0,475.7988089868304,476.67253563692964,477.0807305925708,477.2916829906966
1.3800000000000008,0.220325339717,0.0784659858443,12.1999453262,0.00136216099489,6.22107761594,0.0,0.504470216525,0.146083477956,3.20374449704,-0.0465192208287,-0.0372528356494,0.0,455.6650324474622,455.34433693132985,454.2674727545729,454.92239861018135
1.4400000000000008,0.251898770188,0.0872491672715,12.3954347978,6.28264892454,6.21939145725,0.0,0.548151600219,0.146456749098,3.31224138864,-0.0118880742463,-0.0142241925938,0.0,448.5553055742321,450.42130440435466,448.82327948364156,451.6246838721705
1.5000000000000009,0.286554029967,0.0960171765293,12.6041655792,6.28191337813,6.21856306175,0.0,0.607068632046,0.145712089577,3.64443116503,-0.0130116892354,-0.0129842188507,0.0,515.1988281362422,515.2866352509578,515.4558613788582,515.3765944202178
1.560000000000001,0.324287563019,0.104730163323,12.8254558241,6.28090923565,6.21804460204,0.0,0.650755241435,0.14463307138,3.73161512027,-0.0254784104769,-0.00112621435716,0.0,445.2663433876035,446.2355430021413,446.89669011691365,445.8793760513216
1.620000000000001,0.364624771006,0.113356714484,13.0516055345,6.2798037047,6.21822967705,0.0,0.693788377341,0.142792421564,3.80645310265,-0.00712711588441,0.010399650456,0.0,442.1674737779481,443.1159965794864,442.2103023518767,443.7195085366935
1.680000000000001,0.407423612167,0.121860316493,13.280504422,6.27914632551,6.2186425906,0.0,0.732780631194,0.14061376407,3.82344871366,-0.0199943451587,-0.00129323999238,0.0,424.6924668654056,423.6881869207033,425.7328514776844,424.6304919300561
1.740000000000001,0.452510292378,0.130221691836,13.5097310167,6.27797193231,6.21882001379,0.0,0.770096725786,0.137996118431,3.81745090469,-0.0187440672643,0.0103319337384,0.0,416.66190034822444,417.67703826458137,417.13665883083144,417.2458453196993
1.8000000000000012,0.500032801392,0.138388436665,13.741768995,6.27675116057,6.21980718209,0.0,0.813871944434,0.13411121604,3.91680884683,-0.0237598066928,0.0265123401683,0.0,450.5152840284272,451.82167247952833,451.2688302283821,450.8637737788939
1.8600000000000012,0.550034729273,0.146308632117,13.9778446695,6.27529392563,6.22127604268,0.0,0.852699311387,0.129762764084,3.95226131884,-0.0253634298763,0.020073388438,0.0,431.51355280353584,430.9697179506334,431.95558008915566,431.820217162224
1.9200000000000013,0.602320760866,0.153942465692,14.2157733666,6.27362159522,6.22275800527,0.0,0.89002868332,0.124553998785,3.97860577279,-0.0334312155111,0.0326352930666,0.0,428.4656728353612,429.532521314386,429.06891245524946,428.38313071634195
1.9800000000000013,0.657021384247,0.161197404459,14.4587321641,6.27192691984,6.22524967766,0.0,0.933038638058,0.117083940083,4.11953026387,-0.0194920059296,0.0551026158078,0.0,464.1183786386207,465.87931439476387,464.33317527072376,465.4252803252597
2.0400000000000014,0.714213452569,0.167975606542,14.7096721925,6.27087922746,6.22841602319,0.0,0.972981520257,0.108744447892,4.2446966853,-0.0136821297529,0.0476512023828,0.0,461.4122015314221,460.8252183508622,460.99201986730355,461.4509958785339
2.1000000000000014,0.77369634235,0.174240597758,14.9674521591,6.26999751793,6.23158390393,0.0,1.00943689042,0.10000635944,4.34759764878,-0.0168022691135,0.0614918497039,0.0,455.38317938209127,456.49077728892314,454.7460375968917,454.4961238444183
2.1600000000000015,0.835320278697,0.179956157306,15.2319087812,6.26941260121,6.2355439662,0.0,1.04425384027,0.0904378295526,4.46718466473,0.00155153041815,0.0737609867605,0.0,460.82339158307013,461.79531880138035,460.2405147906639,461.69111870520976
2.2200000000000015,0.898944724135,0.18508879193,15.5035721734,6.26966797023,6.2397588905,0.0,1.07606832942,0.080675516407,4.58781164475,0.00918066387302,0.0620940179978,0.0,463.59489643866965,462.6806852757195,461.250849586318,461.8529451395072
2.2800000000000016,0.964251867401,0.189685250422,15.7793158054,6.2698306717,6.24412568158,0.0,1.10045131274,0.0725771965715,4.60360474305,-0.0151673728993,0.0883828588857,0.0,429.1248612834518,431.3550025735008,431.60816936769567,429.5480628633894
2.3400000000000016,1.03108184267,0.193741946682,16.0598637984,6.2690870603,6.2493706011,0.0,1.12660344203,0.0625645970791,4.74744120727,-0.00735456391941,0.0854078554342,0.0,469.72648228870696,469.50157363504434,470.6714955875589,471.27595368098486
2.4000000000000017,1.0993025686,0.197209410916,16.3472136586,6.26881834188,6.25412315659,0.0,1.14689766242,0.0529876013248,4.83057026188,0.000728967168364,0.0624160255986,0.0,454.17709388934855,452.3338047178473,452.44919911214987,453.0996978098809
2.4600000000000017,1.16866565991,0.20008901109,16.6402109298,6.2687288459,6.25798540843,0.0,1.16478823903,0.0430036662901,4.93557996097,-0.00635080889717,0.068017307421,0.0,459.86031581735864,460.30672101111355,460.97298593429116,460.4131552462747
2.520000000000002,1.238949112,0.202406913632,16.9367123199,6.26843154455,6.26227572834,0.0,1.1776051483,0.0342303907233,4.94777203767,-0.00230005929551,0.0776970633196,0.0,432.15005167642664,432.96938092193017,431.57493394106564,431.91683700555234
2.580000000000002,1.30994424422,0.204175756904,17.235173374,6.26834028997,6.2667797496,0.0,1.1884445532,0.0247235455638,5.00072637276,-6.33028372322e-06,0.0692099165079,0.0,445.40639885955534,444.71604700568014,445.289785952322,445.4774430142111
2.640000000000002,1.38148396486,0.205389214258,17.5357234136,6.26846643797,6.27169222618,0.0,1.19578481348,0.0157319939241,5.01756109074,0.00601793058205,0.0995304485944,0.0,433.06798738299227,435.6165209572158,433.7086698381106,434.2143830642413
2.700000000000002,1.45334551601,0.206096521086,17.8352425649,6.26874075282,6.27746042968,0.0,1.19911857618,0.00786696643313,4.96666618882,0.00151041933044,0.0883048899852,0.0,412.6489561863498,411.6652815288776,411.6907694889647,411.2916008864205
2.760000000000002,1.5253501982,0.206222934517,18.1395326713,6.26899903175,6.28281081466,0.0,1.20039163474,-0.00361882078465,5.17544375915,0.00937766617283,0.090854134916,0.0,491.7288007579379,491.9234175026248,491.45949093420336,492.0422517530481
2.820000000000002,1.59730492332,0.205781076308,18.4483414263,6.26942728405,0.00495506857292,0.0,1.19766163164,-0.0110741187989,5.11846563034,0.00223160094202,0.0844287420093,0.0,411.76225382076774,411.2005836389364,411.2642464579828,410.630598509222
2.880000000000002,1.66900117014,0.204877932831,18.7551668634,6.26966244156,0.0100609674149,0.0,1.19176619372,-0.0190153399494,5.1091137266,0.00709754785724,0.0864040635902,0.0,425.893851362536,426.0690820913379,426.8422049281759,427.2572590659473
2.940000000000002,1.74022284502,0.203467342274,19.0641313204,6.27040811356,0.0153019293727,0.0,1.1817678085,-0.0279398859665,5.18936258374,0.0213868701691,0.0891747374808,0.0,455.020571875633,455.2484741410078,454.01104181805135,455.15612637309323
3.000000000000002,1.8106457491,0.201468858011,19.3835204342,6.27126723324,0.0204848151871,0.0,1.16500651994,-0.0385173891281,5.45573161626,-0.0061253580493,0.0801148087084,0.0,509.93862801758894,509.29604861441965,510.56279974605076,508.59580391128054
3.0600000000000023,1.88011886041,0.198955289403,19.7100942661,6.27062438927,0.0250420079372,0.0,1.15036312692,-0.0453102396709,5.4301997987,-0.0219883212122,0.0659676430199,0.0,425.62955202297974,424.42161563356854,424.5592096315552,423.1958380866139
3.1200000000000023,1.94857832836,0.195991131091,20.0374577087,6.26973424657,0.0288337654931,0.0,1.13125500234,-0.0535940256287,5.48167948394,-0.00340796973883,0.0569826321003,0.0,449.12854592056937,448.4019402183857,448.26288564916456,449.7705468093207
3.1800000000000024,2.01589315235,0.192549803276,20.3654314879,6.26956869074,0.0319913514711,0.0,1.11229507737,-0.0611341993998,5.45093367741,-0.0014923469017,0.0420627017006,0.0,423.6407401945971,422.357579879279,422.8191676425748,422.9842569604707
3.2400000000000024,2.08200808766,0.188648495287,20.6919394223,6.26907212273,0.0347641541908,0.0,1.09131169751,-0.0689306206255,5.43275407631,-0.0274653988632,0.0534346506592,0.0,424.93926970450445,425.9145046373652,429.20412786498855,426.99375648725515
3.3000000000000025,2.14679044458,0.1842561711,21.0180566748,6.26776366555,0.03758673135,0.0,1.06783452561,-0.0776082223503,5.43779876096,-0.0123876290762,0.0294844391893,0.0,434.57089671298036,432.559629466442,434.0786629008276,435.3422736317353
3.3600000000000025,2.21004714845,0.179292891888,21.3463876604,6.26711921249,0.0390713586563,0.0,1.04058176197,-0.0878966557549,5.50623998777,-0.00763557987489,0.0129990479003,0.0,455.58130586481536,454.26114203638286,453.3010934400311,453.6829890346971
3.4200000000000026,2.27159768462,0.173682293136,21.6800234352,6.26743909848,0.0398357470434,0.0,1.01105404231,-0.0991137856678,5.61442746824,0.0232943108067,0.0122162250274,0.0,467.5027552191276,467.4416168154876,465.2800560814419,467.69564155366527
3.4800000000000026,2.33154178395,0.167481285384,22.0156749037,6.26935985881,0.0401359080047,0.0,0.98703838466,-0.107451433012,5.57414930808,0.045381387957,-0.0161132574493,0.0,422.3933928793342,419.9426758140623,420.23821460833256,422.1491933101013
3.5400000000000027,2.389887915,0.160762285361,22.3528912097,6.27233371006,0.0397167948423,0.0,0.957930262496,-0.116221556335,5.66594522917,0.0568341343565,0.00686947411966,0.0,461.6271886582007,463.43757119618454,462.41864469224595,463.3215008754886
3.6000000000000028,2.44644748568,0.153567988514,22.6967879228,6.27550109073,0.0397388489934,0.0,0.927397422633,-0.123230494577,5.79662938013,0.0431417739156,-0.0176454128166,0.0,475.736150358431,473.855059166302,476.19664033525754,475.14950861705375
3.660000000000003,2.50124339185,0.146029142036,23.0470028902,6.27786472015,0.0384723529453,0.0,0.89927786793,-0.127815585538,5.87679292981,0.0305863652268,-0.0291329503263,0.0,461.79756460686315,460.89037691867,461.9583023445121,460.96773516087046
3.720000000000003,2.55430394143,0.138250476342,23.4041035513,6.27910958828,0.0366122296313,0.0,0.869649121001,-0.131276891663,6.02578862049,-0.0217843004932,-0.0350292930373,0.0,482.28540949843136,481.83952912527184,485.2829947003826,481.3352415301826
3.780000000000003,2.60584844035,0.130303559118,23.7641874299,6.27791324867,0.0345020002415,0.0,0.848676123053,-0.133721197862,5.97725118605,-0.0164828940335,-0.0354543259608,0.0,423.537684001047,423.5005199237978,422.3867950493985,422.8438500326617
3.840000000000003,2.65619578806,0.122195398758,24.120648421,6.27653652612,0.0327579277039,0.0,0.829716669353,-0.136639474083,5.9051464836,-0.0407931585072,-0.0186501184658,0.0,414.8735358358219,416.3463317736405,414.71464449928806,412.57312810307616
3.900000000000003,2.70534564165,0.113867730426,24.4754419261,6.27387924321,0.0319962753986,0.0,0.80870769911,-0.141176036818,5.92121276531,-0.0523976892411,-0.00286029567146,0.0,441.3751327247251,442.67670710243493,443.86175188908777,442.9070217399854
3.960000000000003,2.75319832532,0.105202096559,24.8327500872,6.27063470755,0.0318052284769,0.0,0.786419152719,-0.147984559302,5.98870108194,-0.0576608950181,-0.00383979457809,0.0,458.63581967175935,458.5580663404076,459.4192301534161,458.9998031552875
4.020000000000002,2.79976855622,0.0960840544807,25.1925380438,6.26750748449,0.0321454653646,0.0,0.765922968129,-0.156241770463,6.0041414395,-0.0428669160304,0.0199685737264,0.0,442.90837322371044,444.8625263637116,442.4133285339502,443.62815193369505
4.080000000000001,2.84510569239,0.0864201851995,25.5530729515,6.26554679004,0.0334390172207,0.0,0.745210812994,-0.166082357502,6.01363339951,-0.0176173207007,0.0245641529354,0.0,441.4823889066091,441.86149434316167,440.79069272852746,442.8722708682421
4.14,2.88908283066,0.0760857163334,25.9169489125,6.26461046263,0.0354267399063,0.0,0.720534801451,-0.178491983484,6.11502574049,-0.0118582755165,0.0463132747873,0.0,468.6483254166934,470.33644210889037,470.6082299611345,471.0539823460653
4.199999999999998,2.93148230468,0.064961518231,26.2883521118,6.26397774058,0.0377337264373,0.0,0.692524688865,-0.192372981063,6.26427320598,-0.00804096675983,0.0140566972735,0.0,486.97784172852226,484.55906405071767,484.66991741590425,484.9569196135719
4.259999999999997,2.97220326891,0.0530151096361,26.6675413213,6.26437953236,0.0382539896733,0.0,0.664797134882,-0.205823220796,6.37475454556,0.0263286242399,-0.00518646498797,0.0,476.47357445233956,474.9997604317333,474.0224304195396,476.6567762855984
4.319999999999996,3.01129872175,0.0402977738141,27.0522231039,6.26596674279,0.0382990582686,0.0,0.638420171223,-0.217926070835,6.4475625879,0.0267020764063,0.010560699757,0.0,463.8514373365349,465.0866962012327,466.52704972969235,466.55632533901974
4.379999999999995,3.04867801672,0.0268278189433,27.4446869806,6.2673111892,0.0385732383362,0.0,0.607547573429,-0.230884449908,6.6335077332,0.0120235714934,-0.0114509438018,0.0,500.01755036425084,498.41105260421364,499.8514285419327,498.78034694753933
4.439999999999993,3.084507672,0.0127319227345,27.840464,6.26868665759,0.0375313921781,0.0,0.586831105607,-0.238901682953,6.55948169774,0.0387652706207,-0.0330922269833,0.0,423.36707039777247,421.50042516504163,420.6001472997361,422.9105068345366
4.499999999999992,3.11894546195,-0.00188453909729,28.2363919609,6.27118463158,0.0351193473075,0.0,0.561335287174,-0.248070166829,6.63766556438,0.0468253314678,-0.0608191739389,0.0,471.16080226109636,469.0108562837097,468.0461830361668,468.6740148749173
4.559999999999991,3.15197737205,-0.0169774062763,28.6350777116,6.27420305658,0.0314729466207,0.0,0.540071630057,-0.254765411669,6.65177441249,0.0564899556354,-0.0606818843411,0.0,451.5707426605617,451.5792590323941,449.14772058520913,449.9325950896303
4.6199999999999894,3.18364414187,-0.0324577559461,29.0397411865,6.27836491867,0.0277876816426,0.0,0.515952664577,-0.260799187807,6.83592898778,0.08722902938,-0.0629413553178,0.0,501.7962033259386,501.629895434437,499.0877971856723,501.3296095017026
4.679999999999988,3.21411388664,-0.0481744466817,29.4494916236,0.000112486849474,0.0235172694502,0.0,0.500049950816,-0.26265897934,6.82249864752,0.0696046075807,-0.0976827658303,0.0,445.3951192798406,442.5394574676346,445.4323987423125,443.993765382504
4.739999999999987,3.24366200426,-0.0639196988202,29.8606967441,0.00419660332238,0.0174483185296,0.0,0.485483053877,-0.261788416115,6.88396533453,0.0648063728305,-0.109176766652,0.0,466.7618446477846,465.8553498214485,468.43892909503086,468.06879275969527
4.799999999999986,3.2725077959,-0.0795490988768,30.272638374,0.00808422786732,0.0107074954261,0.0,0.47659634148,-0.258875191222,6.84763076823,0.0647684817591,-0.119583873866,0.0,438.47413560328914,437.5969699764184,437.3124588455481,437.31246057978814
4.859999999999984,3.30093536443,-0.0949388551877,30.6825209677,0.0116107301868,0.00341448939153,0.0,0.471595500692,-0.253808860061,6.81530223414,0.042756575533,-0.125800502833,0.0,438.328860634879,437.79817007923947,439.89085122037386,438.06615551765293
4.919999999999983,3.32918477402,-0.109951225268,31.0920234971,0.0144279852315,6.27901986524,0.0,0.470743053623,-0.246363279647,6.8346477701,0.0542469266888,-0.127416205748,0.0,454.7210928368018,454.5774634966822,453.72692038378017,454.64994530574273
4.979999999999982,3.35751855338,-0.124477228326,31.5017811227,0.0177953926181,6.27132652913,0.0,0.474381684215,-0.237554356544,6.82398152804,0.0596332909964,-0.129883394688,0.0,444.9909812970832,444.7739096370976,445.54412074887364,445.9865159897398
5.0399999999999805,3.38621383078,-0.138405062112,31.9114814046,0.0212458587935,6.26356567827,0.0,0.482821738319,-0.226398832918,6.83261533991,0.0528783531442,-0.128297822003,0.0,451.3921673485591,451.50510872993937,451.4115213408323,450.86817826585406
